;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;Dossier O&U planning;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Startdatum rapportering: 03-01-2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Einddatum rapportering: 31-12-2025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Rapportnaam: O&U planning;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Uitvoertijd: 09-06-2025  8:00:08;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Dossiernummer;Projectcode;Dossier datum aanvraag;Dossier dienst;Dossiertype;Dossier districten;Dossier cluster;Dossier onderwerp;Aard der werken;Bouwheer;Dossierverantwoordelijke voornaam + naam;Ontwerper voornaam + naam;Ingenieur voornaam + naam;Partners;Beleidsdoelstellingen;Dossier extra kenmerk;Totaal raming intern;Dossier status;Dossier toestand;Dossier klasse;Dossier actieve fases;Status planning;Actief planningsblok;Meerjarenplanning?;Jaartal meerjarenplanning;Klasse ontwerp;Subklasse ontwerp;Geplande startdatum ontwerp;Geplande einddatum ontwerp;Effectieve einddatum ontwerp;Klasse gunning;Subklasse gunning;Geplande startdatum Gunning;Geplande einddatum Gunning;Effectieve einddatum Gunning;Geplande startdatum Werf;Effectieve startdatum werf;Geplande einddatum Werf;Effectieve einddatum Werf;Dossier einddatum;Sperperiode?;Einddatum sperperiode;URL A-stad
SWPR13736;M03104;23-03-2023;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Ekersesteenweg (herstel inrit nr 4 (Lukoil));Wegeniswerken;STAD ANTWERPEN NDC;Jeroen Vermeersch;;Jeroen Vermeersch;STAD ANTWERPEN NDC;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2023;33.953,33;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;23-03-2023;21-06-2023;23-06-2023;14-12-2023;12-12-2023;22-12-2023;20-12-2023;;Nee;;SW_OND
SWPR13737;;23-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Oudekerkstraat (burgerbegroting);Wegeniswerken;DISTRICT ANTWERPEN ;Martine Mahu;Melisse Symons;Anne Van Dessel;DISTRICT ANTWERPEN ;;PRIORITEIT UITVOERING 2023;76.000,00;Plandatum overschreden;Lopend;Interne gunning;Natraject;Voltooid;;Nee;;Intern;Tekenopdracht;22-04-2023;10-08-2023;22-04-2023;Geen;Geen;;;;;;;;;Nee;;SW_BUR
SWPR13738;;23-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Korte Van Peltstraat, Oudekerkstraat (burgerbegroting);Wegeniswerken;DISTRICT ANTWERPEN ;Martine Mahu;Melisse Symons;Leonie Dekoning;DISTRICT ANTWERPEN ;;PRIORITEIT UITVOERING 2023;80.000,00;Plandatum overschreden;Lopend;Interne gunning;Natraject;Voltooid;;Nee;;Intern;Extra small;22-04-2023;19-09-2023;19-09-2023;Geen;Geen;;;;;;;;;Ja;;SW_BUR
SWPR13739;M03105;23-03-2023;Publieke Ruimte;Investeringsproject;Deurne;Noord;Arnold Vrancxlaan, Joseph Deckerslaan (toplaag asfalt);Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT DEURNE ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT DEURNE ;District Deurne,2DEU01,2DEU0101,2DEU010101;STRUCTUREEL ONDERHOUD 2023;170.889,15;Plandatum overschreden;Lopend;Interne gunning;Gunning;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;23-03-2023;04-06-2023;01-06-2023;14-06-2023;14-06-2023;16-06-2023;23-06-2023;;Nee;;SW_OND
SWPR13740;M03106;23-03-2023;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Schouwvegerstraat (8 wielweerders op hoek Antwerpsebaan);Wegeniswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2023;3.751,06;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;23-03-2023;28-03-2023;30-03-2023;02-06-2023;29-05-2023;05-06-2023;05-06-2023;;Nee;;SW_INF
SWPR13741;M03107;23-03-2023;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Sint-Jan Baptiststraat, Zoutestraat (herstel oprit jaagpad);Wegeniswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2023;7.261,69;Plandatum overschreden;Lopend;Interne gunning;Gunning;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;30-01-2023;28-03-2023;11-04-2023;01-06-2023;01-06-2023;02-06-2023;02-06-2023;;Nee;;SW_OND
SWPR13742;M03108;24-03-2023;Publieke Ruimte;Investeringsproject;Berendrecht-Zandvliet-Lillo;Noord;Gillis Damaesstraat, Middelburgstraat, Tongerlostraat, Van Couwervenstraat (toplaag asfalt);Wegeniswerken;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;Jeroen Vermeersch;;Jeroen Vermeersch;DISTRICT BERENDRECHT-ZANDVLIET-LILLO ;District Berendrecht, Zandvliet, Lillo,2BZL01,2BZL0101,2BZL010101;STRUCTUREEL ONDERHOUD 2023;212.866,13;Plandatum overschreden;Lopend;Uitvoering intern;Aanbestedingsdossier, Oplevering;Voltooid;Sperperiode;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;27-03-2023;20-06-2023;30-05-2023;18-10-2023;18-10-2023;24-10-2023;24-10-2023;;Ja;24-10-2028;SW_OND
SWPR13743;M03109;24-03-2023;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Edgar Tinelstraat (Fietsstraten);Wegeniswerken;;Bram De Pooter;;;STAD ANTWERPEN NDC;Stad/OCMW,2LMS01,2LMS0104,2LMS010402;;130.000,00;Plandatum overschreden;In wacht;Intake;Intake;;;;;;;;;;;;;;;;;;;;;;
SWPR13744;M03183;24-03-2023;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Boombekelaan, Maccabilaan (Realisatie tijdelijk dubbelrichtingsfietspad);Onderhoudswerken, Wegeniswerken;STAD ANTWERPEN GEMEENTE;Bram De Pooter;;Julie Hilderson;STAD ANTWERPEN GEMEENTE;Stad/OCMW,2LMS01,2LMS0104,2LMS010402;MOBILITEITSPROJECT;190.096,50;Plandatum overschreden;In wacht;Intake;Intake;In bewerking;Gunning;Ja;2023;Intern;Extra small;24-03-2023;14-07-2023;20-07-2023;Intern;Deelopdracht;21-07-2023;15-10-2023;;06-11-2023;;28-11-2023;;;Nee;;
SWPR13745;;24-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Damplein, Viaduct-Dam (fietspad);Wegeniswerken;DISTRICT ANTWERPEN ;Isa Jollings;Siegfried Pevenage;Joppe Kockx;DISTRICT ANTWERPEN ;;PRIORITEIT UITVOERING 2025;;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Nee;;Intern;Extra small;23-04-2023;26-02-2025;;Intern;Deelopdracht;26-02-2025;22-05-2025;;20-08-2025;;01-10-2025;;;Ja;;SW_INF
SWPR13746;;24-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Blancefloerlaan (blindegeleiding);Wegeniswerken;STAD ANTWERPEN GEMEENTE;Bonnie van der Burgh;Bonnie van der Burgh;Anne Van Dessel;STAD ANTWERPEN GEMEENTE;;PRIORITEIT UITVOERING 2023;;Plandatum overschreden;Stopgezet;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp, Intake;Verkorte doorlooptijd;Ontwerp;Nee;;Intern;Extra small;23-04-2023;22-06-2023;;Intern;Deelopdracht;22-06-2023;15-09-2023;;14-12-2023;;02-02-2024;;05-04-2023;Ja;;
SWPR13747;M03110;27-03-2023;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Maatschappijstraat (onderhoud rijweg asfalt);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;;Alexander Marien;DISTRICT BERCHEM ;District Berchem,2BER01,2BER0102,2BER010201;STRUCTUREEL ONDERHOUD 2023;39.709,08;Plandatum overschreden;Lopend;Interne gunning;Gunning;Voltooid;Sperperiode;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;19-04-2023;13-07-2023;22-05-2023;26-06-2023;26-06-2023;06-07-2023;30-06-2023;;Ja;30-06-2028;dotatie_2023
SWPR13748;M03111;27-03-2023;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Drummondstraat (onderhoud rijweg asfalt);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;;Alexander Marien;DISTRICT BERCHEM ;District Berchem,2BER01,2BER0102,2BER010201;STRUCTUREEL ONDERHOUD 2023;88.833,61;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;19-04-2023;04-06-2023;04-06-2023;02-10-2023;02-10-2023;13-10-2023;13-10-2023;;Nee;;SW_OND
SWPR13749;M03112;27-03-2023;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Torenstraat (onderhoud rijweg asfalt);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;;Alexander Marien;DISTRICT BERCHEM ;District Berchem,2BER01,2BER0102,2BER010201;PRIORITEIT UITVOERING 2023;33.616,14;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;19-04-2023;13-07-2023;22-05-2023;11-10-2023;26-06-2023;21-10-2023;30-06-2023;;Nee;;dotatie_2023
SWPR13750;M03113;27-03-2023;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Lappersbrug (onderhoud rijweg asfalt);Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;;Alexander Marien;DISTRICT BERCHEM ;District Berchem,2BER01,2BER0102,2BER010201;STRUCTUREEL ONDERHOUD 2023;79.215,47;Plandatum overschreden;Lopend;Interne gunning;Aanbestedingsdossier, Gunning;Voltooid;;Ja;2023;Geen;Geen;;;;Intern;Deelopdracht;19-04-2023;13-07-2023;22-05-2023;26-06-2023;26-06-2023;06-07-2023;30-06-2023;;Nee;;dotatie_2023
SWPR13751;;28-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Kloosterstraat (LED_Projecten - Feestverlichtingsnet);Aanleg verlichting;DISTRICT ANTWERPEN ;Toon Meulemans;Toon Meulemans;Toon Meulemans;DISTRICT ANTWERPEN , FLUVIUS SYSTEM OPERATOR NDC;;VERLICHTING;120.000,00;Plandatum overschreden;In wacht;Zuiver lichtproject;Ontwerp verlichting;In bewerking;Ontwerp;Nee;;Partner;Small;13-06-2023;21-05-2025;;Intern;Zuiver lichtproject;19-06-2025;07-09-2025;;20-02-2026;;20-03-2026;;;Nee;;
SWPR13752;M03114;28-03-2023;Publieke Ruimte;Investeringsproject;Hoboken;Zuid;Jozef Copstraat (plantvak op uiteinde parkeerpocket);Wegeniswerken;DISTRICT HOBOKEN ;Lies Rousseau;Karen Neven;Alexander Marien;DISTRICT HOBOKEN ;District Hoboken,2HOB01,2HOB0101,2HOB010101;STRUCTUREEL ONDERHOUD 2023;8.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering, Werfopvolging;Voltooid;;Ja;2023;Intern;Extra small;07-08-2023;04-01-2024;15-09-2023;Intern;Deelopdracht;15-09-2023;09-12-2023;27-11-2023;14-03-2024;04-03-2024;15-03-2024;05-03-2024;;Nee;;SW_OND
SWPR13753;M03481;28-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Krijgslaan;Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN NDC;Patrick Cuyvers;;Alexander Marien;DISTRICT WILRIJK , STAD ANTWERPEN NDC, VHP WEGENBOUW BVBA;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2023;355.497,96;Plandatum overschreden;Lopend;Uitvoering intern;Werfopvolging;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Intern;Deelopdracht;28-12-2022;23-03-2023;18-04-2023;30-05-2023;30-05-2023;06-06-2023;02-06-2023;;Ja;02-06-2028;SW_OND
SWPR13754;;28-03-2023;Publieke Ruimte;Investeringsproject;;Zuid;;;;Patrick Cuyvers;;;;;;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;05-06-2023;;;
SWPR13755;M03482;28-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Doornstraat;Onderhoudswerken, Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN NDC;Patrick Cuyvers;;Alexander Marien;DISTRICT WILRIJK , STAD ANTWERPEN NDC;Stad/OCMW,2LMS03,2LMS0301,2LMS030117;STRUCTUREEL ONDERHOUD 2023;0,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Intern;Deelopdracht;28-12-2022;23-03-2023;18-04-2023;17-07-2023;05-06-2023;04-08-2023;09-06-2023;;Ja;09-06-2028;SW_OND
SWPR13756;M03115;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Groenstraat, Moerelei (Straatmeubilair);Straatmeubilair;DISTRICT WILRIJK ;Patrick Cuyvers;;;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;MOBILITEITSPROJECT;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;19-04-2023;;;
SWPR13757;M03116;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Krijgslaan (Straatmeubilair);Straatmeubilair;DISTRICT WILRIJK ;Patrick Cuyvers;;;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;19-04-2023;;;
SWPR13758;M03368;29-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Kerkstraat (burgerbegroting);Wegeniswerken;DISTRICT ANTWERPEN ;Isa Jollings;Bob Lens;Gert De Wilde;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0108,2ANT010801;PRIORITEIT UITVOERING 2024;15.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;28-04-2023;16-08-2023;28-04-2023;Intern;Deelopdracht;28-04-2023;22-07-2023;05-02-2024;29-02-2024;25-02-2024;28-03-2024;28-03-2024;;Ja;28-03-2029;SW_BUR
SWPR13759;M03369;29-03-2023;Publieke Ruimte;Investeringsproject;Antwerpen;Midden;Constitutiestraat (burgerbegroting);Wegeniswerken;DISTRICT ANTWERPEN ;Isa Jollings;Bob Lens;Gert De Wilde;DISTRICT ANTWERPEN ;District Antwerpen,2ANT01,2ANT0108,2ANT010801;PRIORITEIT UITVOERING 2024;6.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;28-04-2023;16-08-2023;28-04-2023;Intern;Deelopdracht;28-04-2023;22-07-2023;08-01-2024;26-02-2024;26-02-2024;25-03-2024;25-03-2024;;Ja;25-03-2029;SW_BUR
SWPR13760;M03140;29-03-2023;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Rozemaaipark (Quick win 1 park fase 2: voorbereidende werken inkomzone en red court);Aanleg verlichting, Veiligheidscoördinator ontwerp, Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN (CA) ;Pieter-Jan Bruynseels;Pieter-Jan Bruynseels;Isabelle Declerck;DISTRICT EKEREN , STAD ANTWERPEN (CA) ;District Ekeren,2EKE01,2EKE0101,2EKE010103/ Stad/OCMW,2LMS04,2LMS0401,2LMS040101;PRIORITEIT UITVOERING 2024;260.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Natraject, Oplevering;Voltooid;;Ja;2023;Intern;Extra small;31-03-2023;19-12-2023;12-12-2023;Intern;Deelopdracht;19-12-2023;21-02-2024;23-02-2024;08-04-2024;08-04-2024;20-06-2024;05-04-2024;;Nee;;SW_WEG
SWPR13761;M03141;29-03-2023;Publieke Ruimte;Investeringsproject;Ekeren;Noord;Donkweg (Hondenspeelbos Oude Landen);Tekenopdracht;DISTRICT EKEREN ;Machteld Raes;Sam Rymenants;Isabelle Declerck;DISTRICT EKEREN ;District Ekeren,2EKE01,2EKE0101,2EKE010101;PRIORITEIT UITVOERING 2024;30.000,00;Op Schema;Afgesloten;Uitvoering door partner;;In bewerking;Uitvoering;Ja;2024;Intern;Tekenopdracht;;;;Andere stadsdienst;Andere stadsdienst;;;;;;;;17-10-2023;Nee;;
SWPR13762;M03139;29-03-2023;Publieke Ruimte;Investeringsproject;Merksem;Noord;Papaverstraat (voetpaduitstulping schoolomgeving);Straatmeubilair, Wegeniswerken;DISTRICT MERKSEM ;Lindsey Pauwels;Fien Sprengers;Jeroen Vermeersch;DISTRICT MERKSEM ;District Merksem,2MER01,2MER0101,2MER010102;PRIORITEIT UITVOERING 2024;35.916,08;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Intern;Extra small;10-03-2023;07-08-2023;07-08-2023;Intern;Deelopdracht;08-08-2023;28-11-2023;07-12-2023;08-04-2024;08-04-2024;12-04-2024;12-04-2024;;Ja;12-04-2029;SW_INF
SWPR13763;M03117;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Auditoriumlaan (Kleine onderhoudswerken);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK ;Patrick Cuyvers;;Alexander Marien;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;12.000,00;Plandatum overschreden;Lopend;Uitvoering intern;Oplevering;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Intern;Deelopdracht;28-04-2023;22-07-2023;28-05-2023;29-06-2023;28-05-2023;06-07-2023;03-07-2023;;Ja;03-07-2028;SW_OND
SWPR13764;M03118;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Bist (Straatmeubilair);Straatmeubilair;DISTRICT WILRIJK ;Patrick Cuyvers;;;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;19-04-2023;;;
SWPR13765;M03119;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Kleine Doornstraat (Wegeniswerken);Onderhoudswerken, Wegeniswerken;DISTRICT WILRIJK ;Patrick Cuyvers;Eva Koninckx;Alexander Marien;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2024;85.865,00;Plandatum overschreden;Lopend;Uitvoering intern;Werfopvolging;Voltooid;Sperperiode;Nee;;Intern;Extra small;22-11-2023;28-12-2023;28-12-2023;Intern;Deelopdracht;28-12-2023;19-04-2024;29-04-2024;26-08-2024;26-08-2024;04-09-2024;04-09-2024;;Ja;04-09-2029;SW_INF
SWPR13766;M03120;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Kolonel Slaterplein (Straatmeubilair);Straatmeubilair;DISTRICT WILRIJK ;Patrick Cuyvers;;;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;21-04-2023;;;
SWPR13767;M03121;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Flor Huysmansstraat (Straatmeubilair);Straatmeubilair;DISTRICT WILRIJK ;Patrick Cuyvers;;;DISTRICT WILRIJK ;District Wilrijk,2WIL01,2WIL0107,2WIL010703;STRUCTUREEL ONDERHOUD 2023;;Plandatum overschreden;Stopgezet;Intake;Intake;;;;;;;;;;;;;;;;;;;21-04-2023;;;
SWPR13768;M03122;29-03-2023;Publieke Ruimte;Investeringsproject;Wilrijk;Zuid;Laaglandweg, Planetariumlaan (Verkeersremmende ingrepen);Veiligheidscoördinator verwezenlijking, Wegeniswerken;STAD ANTWERPEN (CA) ;Lies Rousseau;Jaana Perdieus;Alexander Marien;DISTRICT WILRIJK , STAD ANTWERPEN (CA) ;District Wilrijk,2WIL01,2WIL0107,2WIL010703/ Stad/OCMW,2LMS01,2LMS0102,2LMS010203;MOBILITEITSPROJECT;137.280,00;Plandatum overschreden;Lopend;Uitvoering intern;Werfopvolging;In bewerking;Uitvoering;Nee;;Intern;Extra small;28-08-2023;03-07-2024;03-07-2024;Intern;Deelopdracht;03-07-2024;04-10-2024;04-10-2024;23-06-2025;;04-07-2025;;;Ja;;SW_INF
SWPR13769;M03123;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Leningstraat (voetpaduitstulping aan schoolingang);Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Eva Koninckx;Alexander Marien;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2024;33.000,00;Plandatum overschreden;Lopend;Uitvoering door partner;Oplevering;Voltooid;Sperperiode;Ja;2024;Intern;Extra small;01-05-2023;24-10-2023;24-10-2023;Intern;Deelopdracht;24-12-2023;18-05-2024;30-04-2024;21-10-2024;21-10-2024;31-10-2024;31-10-2024;;Ja;31-10-2029;SW_INF
SWPR13770;M03124;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Hogeweg (Aanleggen plantvak);Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Doeschka Hordies;Alexander Marien;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301;STRUCTUREEL ONDERHOUD 2024;16.500,00;Plandatum overschreden;Stopgezet;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Ontwerp;Ja;2024;Intern;Extra small;22-01-2024;20-06-2024;;Intern;Deelopdracht;20-06-2024;13-09-2024;;20-02-2025;;27-02-2025;;01-10-2024;Ja;;SW_INF
SWPR13771;M03125;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Vandenpeereboomstraat (Aanleg van een pad in monolietverharding);Wegeniswerken;DISTRICT BORGERHOUT NVT;Ellen De Schutter;;Kristel Drubbel;DISTRICT BORGERHOUT NVT;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2023;13.750,00;Plandatum overschreden;Lopend;Uitvoering door partner;Oplevering;Voltooid;Sperperiode;Nee;;Geen;Geen;;;;Intern;Deelopdracht;29-04-2023;26-08-2023;26-09-2023;31-01-2024;31-01-2024;02-02-2024;02-02-2024;;Ja;02-02-2029;SW_OND
SWPR13772;M03126;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Reizigersstraat (Brandweer doorgang nakijken);Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BORGERHOUT NVT;Ellen De Schutter;Sara Franceschi;Alexander Marien;DISTRICT BORGERHOUT NVT;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2025;55.000,00;Plandatum overschreden;Lopend;Uitvoering door partner;Oplevering, Werfopvolging;Voltooid;Sperperiode;Ja;2025;Intern;Extra small;12-12-2023;10-05-2024;11-04-2024;Intern;Deelopdracht;12-05-2024;05-08-2024;24-09-2024;20-01-2025;10-01-2025;27-01-2025;27-01-2025;;Ja;27-01-2030;SW_INF
SWPR13773;M03127;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Zendelingenstraat (Vergroten plantvakken);Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BORGERHOUT NVT;Ellen De Schutter;Mike Rincheval;Alexander Marien;DISTRICT BORGERHOUT NVT;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2024;33.000,00;Plandatum overschreden;Lopend;Uitvoering door partner;Werfopvolging;Voltooid;Sperperiode;Ja;2025;Intern;Extra small;30-04-2024;27-09-2024;31-07-2024;Intern;Deelopdracht;03-08-2024;28-09-2024;24-09-2024;21-01-2025;20-01-2025;28-01-2025;05-02-2025;;Ja;05-02-2030;SW_INF
SWPR13774;M03128;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Groenstraat (Vergroten plantvakken);Wegeniswerken;DISTRICT BORGERHOUT NVT;Ellen De Schutter;Mike Rincheval;Alexander Marien;DISTRICT BORGERHOUT NVT;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2024;33.000,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Intake;Nee;;Intern;Extra small;15-03-2025;12-08-2025;;Intern;Deelopdracht;13-08-2025;07-11-2025;;06-02-2026;;13-02-2026;;;Ja;;SW_INF
SWPR13775;M03129;30-03-2023;Publieke Ruimte;Investeringsproject;Borgerhout;Zuid;Kersbeekstraat (Vergroten plantvakken);Wegeniswerken;DISTRICT BORGERHOUT ;Ellen De Schutter;Mike Rincheval;Alexander Marien;DISTRICT BORGERHOUT ;District Borgerhout,2BOR01,2BOR0103,2BOR010301;PRIORITEIT UITVOERING 2024;22.000,00;Plandatum overschreden;Lopend;Intern ontwerp - Extra Small (nieuw);Definitief ontwerp;In bewerking;Intake;Nee;;Intern;Extra small;15-03-2025;12-08-2025;;Intern;Deelopdracht;12-08-2025;06-11-2025;;06-02-2026;;13-02-2026;;;Ja;;SW_INF
SWPR13776;M03130;30-03-2023;Publieke Ruimte;Investeringsproject;Berchem;Zuid;Frederik de Merodestraat, Sint-Hubertusstraat (vergroenen bestaande voetpaduitstulpingen kruispunt);Aanleg groenzone, Veiligheidscoördinator verwezenlijking, Wegeniswerken;DISTRICT BERCHEM ;Kenneth Willockx;Julie Hilderson;Alexander Marien;DISTRICT BERCHEM ;District Berchem,2BER01,2BER0102,2BER010201;STRUCTUREEL ONDERHOUD 2024;50.000,00;Plandatum overschreden;Lopend;Interne gunning;Gunning;In bewerking;Uitvoering;Ja;2024;Intern;Extra small;11-10-2023;18-11-2023;08-11-2023;Intern;Deelopdracht;18-11-2023;29-03-2024;13-05-2024;02-06-2025;02-12-2024;27-06-2025;;;Nee;;SW_INF
