id,dossierId,bonuNummer,referentieId,gipodId,gipodReferentie,werftype,status,sourceStatus,startDate,endDate,postcode,district,straat,huisnr,nutsBedrijf,durationDays,lat,lng,locationSource,gipodSoort,gipodType,gipodCategorie,vgwUitgestuurd,permitStatus,permitStatusSource,permitJoinConfidence,permitReferenceId,permitRefKey,permitBonuNummer,permitDossierStatus,sourceDataset
gipod-18467997-5612,GIPOD-18467997,,18467997,18467997,6000054712,Grondwerk,IN EFFECT,Uitgevoerd,2025-07-25,2026-01-22,2020,Antwerpen,HV uitbreiding net (lengte: 1m),,Fluvius Site Antwerpen,182,51.199342607360705,4.3574112057964305,exact,Grondwerk,"Olie, gas, chemicaliën",Categorie 3,ja,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18049584-6277,GIPOD-18049584,,18049584,18049584,6000051256,Grondwerk,IN EFFECT,Uitgevoerd,2025-08-06,2026-02-04,2140,Borgerhout,LV uitbreiding net,,Fluvius Site Antwerpen,183,51.21926396496839,4.438008817188391,exact,Grondwerk,Elektriciteit,Categorie 3,ja,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18084794-6264,GIPOD-18084794,BONU20250784,18084794,18084794,6000051608,Grondwerk,IN EFFECT,In uitvoering,2025-08-18,2026-05-18,2018,Antwerpen,"OV, LV uitbreiding net (lengte: 191m)",216,Fluvius Site Antwerpen,274,51.19707755687893,4.396280023574321,exact,Grondwerk,"Elektriciteit,Openbare verlichting",Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-105957,15644,BONU20250784,Gesloten,gipod_export
gipod-18424179-5637,GIPOD-18424179,BONU20251028,18424179,18424179,DOM-206/25/002-D,Grondwerk,VERGUND,Concreet gepland,2025-08-18,2026-02-18,2060,Antwerpen,2060 ANTWERPEN VAN SCHOONHOVENSTRAAT - WERKEN AAN DISTRIBUTIENET,32,Water-link,185,51.220681723437224,4.421413721052273,exact,Grondwerk,Water,Categorie 1,ja,AFGELEVERD,weekrapport_status,high,GW2026-000451,17439,BONU20251028,Vergund,gipod_export
gipod-16296814-6895,GIPOD-16296814,,16296814,16296814,6000034485,Grondwerk,IN EFFECT,In uitvoering,2025-08-18,2026-02-27,2170,Merksem,Gemeente overgenomen (Verledding),,Fluvius Site Antwerpen,194,51.246002028165854,4.44313745494805,exact,Grondwerk,Openbare verlichting,Categorie 1,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-17575768-6443,GIPOD-17575768,BONU20250627,17575768,17575768,6000046612,Grondwerk,IN EFFECT,Uitgevoerd,2025-08-25,2026-01-22,2150,Borsbeek,Verkaveling (lengte: 376m),0,Fluvius Site Antwerpen,151,51.199028296085395,4.489191820999074,exact,Grondwerk,Elektriciteit,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-107012,16784,BONU20250627,Vergunning Afgelopen,gipod_export
gipod-16417390-6893,GIPOD-16417390,,16417390,16417390,6000022649,Grondwerk,IN EFFECT,Uitgevoerd,2025-08-26,2026-01-09,2610,Wilrijk,Gemeente overgenomen (Verledding),,Fluvius Site Antwerpen,137,51.17306864563827,4.39158912624291,exact,Grondwerk,Openbare verlichting,Categorie 1,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-15277243-6931,GIPOD-15277243,BONU20250745,15277243,15277243,6000024419,Grondwerk,IN EFFECT,In uitvoering,2025-09-01,2026-11-05,2000,Antwerpen,"G, OV, Wegeniswerken",0,Fluvius Site Antwerpen,431,51.21788230973877,4.407672746059062,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit,Openbare verlichting",Categorie 1,ja,IN_VOORBEREIDING,weekrapport_status,high,GW2026-000942,17953,BONU20250745,In Behandeling,gipod_export
gipod-18735989-5205,GIPOD-18735989,,18735989,18735989,20302156-1,Grondwerk,IN EFFECT,Uitgevoerd,2025-09-05,2026-01-07,2100,Deurne,Dokter Romain de Velstraat,24,Fluvius Site Antwerpen,125,51.2071282,4.457682,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17511011-6712,GIPOD-17511011,,17511011,17511011,54090480,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-06,2026-05-04,2600,Berchem,LYSENSTRAAT,9,Fluvius Site Antwerpen,241,51.1831006,4.4296989,exact,Grondwerk,Telecom,Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-17511010-6713,GIPOD-17511010,,17511010,17511010,54090455,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-06,2026-05-04,2600,Berchem,LYSENSTRAAT,9,Fluvius Site Antwerpen,241,51.1831006,4.4296989,exact,Grondwerk,Telecom,Categorie 2,nee,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-14769441-6947,GIPOD-14769441,BONU20250509,14769441,14769441,6000020533,Grondwerk,IN EFFECT,Uitgevoerd,2025-09-08,2026-01-22,2660,Hoboken,Initiatief Regio (lengte: 4372m),0,Fluvius Site Antwerpen,137,51.160420364710106,4.344909664282279,exact,Grondwerk,Elektriciteit,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-005926,15385,BONU20250509,Gesloten,gipod_export
gipod-17700465-6411,GIPOD-17700465,,17700465,17700465,6000047669,Grondwerk,IN EFFECT,Uitgevoerd,2025-09-09,2026-01-08,2640,Mortsel Jozef Hermanslei Ov,Gemeente overgenomen (Verledding),,Fluvius Site Antwerpen,122,51.17585485204198,4.434845803317099,exact,Grondwerk,Openbare verlichting,Categorie 3,ja,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18018046-6290,GIPOD-18018046,BONU20250860,18018046,18018046,6000051012,Grondwerk,IN EFFECT,In uitvoering,2025-09-11,2026-05-18,2150,Borsbeek,"G, OV, Initiatief Regio (lengte: 1245m)",0,Fluvius Site Antwerpen,250,51.19368074814565,4.486993054563182,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit,Openbare verlichting",Categorie 1,ja,IN_VOORBEREIDING,weekrapport_status,high,GW2026-000954,17968,BONU20250860,In Behandeling,gipod_export
gipod-18802928-5133,GIPOD-18802928,,18802928,18802928,20302156-2,Grondwerk,IN EFFECT,Uitgevoerd,2025-09-18,2026-01-07,2100,Deurne,Muggenberglei,86,Fluvius Site Antwerpen,112,51.2067023,4.4570141,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Dringend,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18307284-6015,GIPOD-18307284,,18307284,18307284,6000052597,Grondwerk,IN EFFECT,In uitvoering,2025-09-23,2026-04-20,2060,Antwerpen,LV uitbreiding net (lengte: 4m),,Fluvius Site Antwerpen,210,51.23068527055231,4.430584654441328,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-11552689-6997,GIPOD-11552689,,11552689,11552689,6000016732,Grondwerk,IN EFFECT,In uitvoering,2025-09-23,2026-08-18,2180,Ekeren,"G, OV, Verkaveling (lengte: 132m)",,Fluvius Site Antwerpen,330,51.27078653688688,4.413917505163136,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit,Openbare verlichting",Categorie 1,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-18722399-5214,GIPOD-18722399,20251287,18722399,18722399,DOM-214/25/001-D,Grondwerk,VERGUND,Concreet gepland,2025-09-24,2026-03-24,2140,Borgerhout,2140 BORGERHOUT XAVERIUSSTRAAT - WERKEN AAN DRINKWATERLEIDING,1A,Water-link,182,51.21244100839267,4.449642070672963,exact,Grondwerk,Water,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-005618,15052,20251287,Gesloten,gipod_export
gipod-18651447-5264,GIPOD-18651447,,18651447,18651447,20311100H71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651446-5265,GIPOD-18651446,,18651446,18651446,20311100G71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651445-5266,GIPOD-18651445,,18651445,18651445,20311100F71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651444-5267,GIPOD-18651444,,18651444,18651444,20311100E71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651443-5268,GIPOD-18651443,,18651443,18651443,20311100D71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651442-5269,GIPOD-18651442,,18651442,18651442,20311100C71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651441-5270,GIPOD-18651441,,18651441,18651441,20311100B71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18651440-5271,GIPOD-18651440,,18651440,18651440,20311100A71614,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-26,2026-01-20,2100,Deurne,TER RIVIERENLAAN,,Fluvius Site Antwerpen,117,51.22445237551591,4.467844994244292,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17537030-6654,GIPOD-17537030,,17537030,17537030,6000046360,Grondwerk,IN EFFECT,Uitgevoerd,2025-09-26,2026-01-09,2180,Ekeren,Gemeente overgenomen (Verledding) (lengte: 3264m),,Fluvius Site Antwerpen,106,51.277128295793915,4.452579883579062,exact,Grondwerk,Openbare verlichting,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18073192-6270,GIPOD-18073192,,18073192,18073192,6000051476,Grondwerk,IN EFFECT,Uitgevoerd,2025-09-29,2026-01-27,2660,Hoboken,Gemeente overgenomen (ondergronds),,Fluvius Site Antwerpen,121,51.17134604483304,4.3506884813474995,exact,Grondwerk,Openbare verlichting,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-14148009-6954,GIPOD-14148009,BONU20240350,14148009,14148009,21355 TS149 Steynstraat,Grondwerk,IN EFFECT,In uitvoering,2025-09-29,2026-05-01,2660,Hoboken,"2200m aanleg wisselverwarming, wisselsturing, fiber, wachtbuizen",73,De Lijn Antwerpen Tractienet,215,51.18043643023068,4.363231538699528,exact,Grondwerk,"Thermisch,Elektriciteit,Telecom",Categorie 1,nee,AFGELEVERD,weekrapport_status,high,GW2026-000272,17247,BONU20240350,Vergund,gipod_export
gipod-18818535-5120,GIPOD-18818535,,18818535,18818535,20286078B66402,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-30,2026-01-04,2170,Merksem,WIJNGAARDBERG,,Fluvius Site Antwerpen,97,51.24431926154895,4.4300219268907455,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18818534-5121,GIPOD-18818534,,18818534,18818534,20286078A66402,Grondwerk,VERGUND,Niet uitgevoerd,2025-09-30,2026-01-04,2170,Merksem,WIJNGAARDBERG,,Fluvius Site Antwerpen,97,51.24431926154895,4.4300219268907455,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18585999-5304,GIPOD-18585999,,18585999,18585999,20317759B60391,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-01,2026-01-05,2000,Antwerpen,FRANKRIJKLEI,,Fluvius Site Antwerpen,97,51.21566824763154,4.411494559436805,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18585997-5305,GIPOD-18585997,,18585997,18585997,20317759A60391,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-01,2026-01-05,2018,Antwerpen,FRANKRIJKLEI,,Fluvius Site Antwerpen,97,51.21566824763154,4.411494559436805,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18752190-5195,GIPOD-18752190,,18752190,18752190,304355333A92301,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-01,2026-01-04,2180,Ekeren,BIST,28,Fluvius Site Antwerpen,96,51.2828693,4.436171,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18768366-5173,GIPOD-18768366,,18768366,18768366,6000057266,Grondwerk,IN EFFECT,Uitgevoerd,2025-10-03,2026-02-16,2050,Antwerpen,Gemeente overgenomen (ondergronds),,Fluvius Site Antwerpen,137,51.22842441616878,4.358098125597549,exact,Grondwerk,Openbare verlichting,Categorie 2,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-18772546-5163,GIPOD-18772546,,18772546,18772546,20316117B96595,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-03,2026-01-07,2600,Berchem,PRETORIASTRAAT,,Fluvius Site Antwerpen,97,51.205090565485825,4.433915728379188,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18772545-5164,GIPOD-18772545,,18772545,18772545,20316117A96595,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-03,2026-01-07,2600,Berchem,PRETORIASTRAAT,,Fluvius Site Antwerpen,97,51.205090565485825,4.433915728379188,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-17513638-6705,GIPOD-17513638,,17513638,17513638,551429591,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-04,2026-11-02,2140,Borgerhout,DE LEESCORFSTRAAT,50,Fluvius Site Antwerpen,395,51.2018299,4.4487992,exact,Grondwerk,Telecom,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867645-5041,GIPOD-18867645,,18867645,18867645,20323926G15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867644-5042,GIPOD-18867644,,18867644,18867644,20323926F15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867643-5043,GIPOD-18867643,,18867643,18867643,20323926E15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867642-5044,GIPOD-18867642,,18867642,18867642,20323926D15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867641-5045,GIPOD-18867641,,18867641,18867641,20323926C15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867640-5046,GIPOD-18867640,,18867640,18867640,20323926B15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18867636-5050,GIPOD-18867636,,18867636,18867636,20323926A15209,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2000,Antwerpen,WAPPER,,Fluvius Site Antwerpen,97,51.21779776767579,4.407565701701859,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18841181-5091,GIPOD-18841181,BONU20251338,18841181,18841181,5410219,Grondwerk,IN EFFECT,Uitgevoerd,2025-10-06,2026-02-19,2018,Antwerpen,2018 Antwerpen - (Antwerpen) - Lange Lozanastraat 127 tot om de hoek Van Schoonbekestraat - werken aan nutsleiding - 123m.,74,Wyre,137,51.20264626992446,4.404567722078512,exact,Grondwerk,Telecom,Categorie 1,ja,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-106234,15933,BONU20251338,Vergunning Afgelopen,gipod_export
gipod-18835637-5097,GIPOD-18835637,OMV_2024105077,18835637,18835637,Droogdokkensite,Grondwerk,VERGUND,Concreet gepland,2025-10-06,2026-07-01,2030,Antwerpen,Heraanleg publieke ruimte Droogdokkensite,0,Stad Antwerpen - AG VESPA,269,51.23692885016832,4.403406807990892,exact,Grondwerk,"Water,Thermisch,Elektriciteit,Riolering,Openbare verlichting,Wegeniswerken,Telecom",Categorie 1,nee,ONBEKEND,weekrapport_zonder_mapping,high,GW2025-106130,15820,OMV_2024105077,In Effect,gipod_export
gipod-18018078-6289,GIPOD-18018078,,18018078,18018078,6000050774,Grondwerk,IN EFFECT,In uitvoering,2025-10-06,2026-03-16,2150,Borsbeek,"OV, Initiatief Regio (lengte: 520m)",,Fluvius Site Antwerpen,162,51.19464041497479,4.487487598182808,exact,Grondwerk,"Elektriciteit,Openbare verlichting",Categorie 1,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-18790666-5149,GIPOD-18790666,,18790666,18790666,20319836D41343,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2600,Berchem,TRANSVAALSTRAAT,2,Fluvius Site Antwerpen,97,51.2027362,4.4306415,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18790665-5150,GIPOD-18790665,,18790665,18790665,20319836C41343,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2600,Berchem,GENERAAL VAN MERLENSTRAAT,29,Fluvius Site Antwerpen,97,51.2030417,4.4318281,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18790581-5151,GIPOD-18790581,,18790581,18790581,20292066A92591,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-06,2026-01-10,2600,Berchem,COGELS-OSYLEI,,Fluvius Site Antwerpen,97,51.20412861507368,4.4321955903990995,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18148758-6242,GIPOD-18148758,,18148758,18148758,6000052113,Grondwerk,IN EFFECT,In uitvoering,2025-10-06,2026-11-23,2600,Berchem,Wegeniswerken,,Fluvius Site Antwerpen,414,51.19406634192763,4.435354873918394,exact,Grondwerk,Openbare verlichting,Categorie 1,ja,ONBEKEND_MAAR_VERWACHT,afgeleid_categorie,low,,,,,gipod_export
gipod-18890540-4997,GIPOD-18890540,,18890540,18890540,20332155A12196,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2018,Antwerpen,GENERAAL LEMANSTRAAT,,Fluvius Site Antwerpen,97,51.19239084431592,4.411660415024403,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18585988-5306,GIPOD-18585988,,18585988,18585988,20319446A60664,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2018,Antwerpen,FRANKRIJKLEI,,Fluvius Site Antwerpen,97,51.21566824763154,4.411494559436805,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18890633-4994,GIPOD-18890633,,18890633,18890633,20331576C17089,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2140,Borgerhout,JUUL GRIETENSTRAAT,1,Fluvius Site Antwerpen,97,51.211731368134764,4.446782490080457,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18890632-4995,GIPOD-18890632,,18890632,18890632,20331576B17089,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2140,Borgerhout,JOZEF NUYTSSTRAAT,33,Fluvius Site Antwerpen,97,51.2105789,4.450099,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18890631-4996,GIPOD-18890631,,18890631,18890631,20331576A17089,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2140,Borgerhout,JUUL GRIETENSTRAAT,2A,Fluvius Site Antwerpen,97,51.211471419081256,4.4470668135745415,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18643831-5273,GIPOD-18643831,,18643831,18643831,20285370C68322,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2170,Merksem,GROENENDAALLAAN HOEK BREDA,,Fluvius Site Antwerpen,97,51.243274626395205,4.430105153955498,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18643830-5274,GIPOD-18643830,,18643830,18643830,20285370B68322,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2170,Merksem,GROENENDAALLAAN HOEK ULLEN,,Fluvius Site Antwerpen,97,51.243274626395205,4.430105153955498,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18643826-5277,GIPOD-18643826,,18643826,18643826,20285370A68322,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-07,2026-01-11,2170,Merksem,GROENENDAALLAAN,118,Fluvius Site Antwerpen,97,51.2427746,4.4320341,exact,Grondwerk,"Olie, gas, chemicaliën,Elektriciteit",Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18585979-5307,GIPOD-18585979,,18585979,18585979,20328479C60705,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-08,2026-01-12,2060,Antwerpen,PASTORIJSTRAAT,2,Fluvius Site Antwerpen,97,51.2208743,4.4324641,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18585978-5308,GIPOD-18585978,,18585978,18585978,20328479B60705,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-08,2026-01-12,2060,Antwerpen,PASTORIJSTRAAT,19,Fluvius Site Antwerpen,97,51.2203056,4.4329859,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
gipod-18585977-5309,GIPOD-18585977,,18585977,18585977,20328479A60705,Grondwerk,VERGUND,Niet uitgevoerd,2025-10-08,2026-01-12,2060,Antwerpen,LANGE VAN BLOERSTRAAT,144,Fluvius Site Antwerpen,97,51.2202754,4.4356142,exact,Grondwerk,Elektriciteit,Categorie 3,nee,NIET_VEREIST,afgeleid_categorie,low,,,,,gipod_export
